year,month,day,time,timezone,rain,snow,air_temperature,ground_temperature,highest_temperature,lowest_temperature,place,place_code,latitude,longitude
2020,12,25,0:00,UTC,,,0.9,,2,-0.3,Mustasaari,101464,63.43508,21.06856
2020,12,26,0:00,UTC,,,-2.6,,0.2,-4.4,Mustasaari,101464,63.43508,21.06856
2020,12,27,0:00,UTC,,,1.7,,3.6,-3.4,Mustasaari,101464,63.43508,21.06856
2020,12,28,0:00,UTC,,,1.5,,3.4,0.3,Mustasaari,101464,63.43508,21.06856
2020,12,29,0:00,UTC,,,1.2,,1.7,0.8,Mustasaari,101464,63.43508,21.06856
2020,12,30,0:00,UTC,,,0.6,,1,0.1,Mustasaari,101464,63.43508,21.06856
2020,12,31,0:00,UTC,,,1.3,,2.3,0.2,Mustasaari,101464,63.43508,21.06856
2020,6,15,0:00,UTC,-1,,,,,,Pötsönvaara,101649,63.14167,31.04438
2020,6,16,0:00,UTC,-1,-1,17.4,,22.8,13.9,Pötsönvaara,101649,63.14167,31.04438
2020,6,17,0:00,UTC,-1,-1,15.5,,21.6,7.9,Pötsönvaara,101649,63.14167,31.04438
2020,6,18,0:00,UTC,1,-1,17.1,,21.6,11.5,Pötsönvaara,101649,63.14167,31.04438
2020,6,19,0:00,UTC,-1,-1,15.2,,20.5,13.4,Pötsönvaara,101649,63.14167,31.04438
2020,6,20,0:00,UTC,-1,-1,13.2,,18,7,Pötsönvaara,101649,63.14167,31.04438
2020,6,21,0:00,UTC,-1,-1,14.5,,20.2,7.3,Pötsönvaara,101649,63.14167,31.04438
2020,6,22,0:00,UTC,-1,-1,17.5,,23.3,8.9,Pötsönvaara,101649,63.14167,31.04438
2020,6,23,0:00,UTC,5.2,-1,18.1,,26.3,12.6,Pötsönvaara,101649,63.14167,31.04438
2020,6,24,0:00,UTC,-1,-1,19.3,,25.9,9.8,Pötsönvaara,101649,63.14167,31.04438
2020,6,25,0:00,UTC,1.2,-1,20.8,,27.3,16.2,Pötsönvaara,101649,63.14167,31.04438
2020,6,26,0:00,UTC,2.5,-1,21.8,,27.7,14.1,Pötsönvaara,101649,63.14167,31.04438
2020,6,27,0:00,UTC,-1,-1,16.9,,23.8,14.3,Pötsönvaara,101649,63.14167,31.04438
2020,6,28,0:00,UTC,-1,-1,12.4,,16.1,7.5,Pötsönvaara,101649,63.14167,31.04438
2020,6,29,0:00,UTC,-1,-1,14.4,,20.1,6.7,Pötsönvaara,101649,63.14167,31.04438
2020,6,30,0:00,UTC,5.1,-1,13.6,,16.5,9.7,Pötsönvaara,101649,63.14167,31.04438
2020,7,1,0:00,UTC,8.2,,14,,17.5,11,Pötsönvaara,101649,63.14167,31.04438
2020,7,2,0:00,UTC,0.7,-1,14.3,,18.9,11.9,Pötsönvaara,101649,63.14167,31.04438
2020,7,3,0:00,UTC,0.2,-1,14.1,,19.5,9.4,Pötsönvaara,101649,63.14167,31.04438
2020,7,4,0:00,UTC,1,-1,14,,19.3,10.3,Pötsönvaara,101649,63.14167,31.04438
2020,7,5,0:00,UTC,13.4,-1,13.4,,16.8,11.9,Pötsönvaara,101649,63.14167,31.04438
2020,7,6,0:00,UTC,4.3,-1,13.6,,18.8,9.9,Pötsönvaara,101649,63.14167,31.04438
2020,7,7,0:00,UTC,-1,-1,14.8,,19.8,9.4,Pötsönvaara,101649,63.14167,31.04438
2020,7,8,0:00,UTC,-1,-1,13.3,,17.5,10,Pötsönvaara,101649,63.14167,31.04438
2020,7,9,0:00,UTC,0.6,-1,13.4,,18.7,8.9,Pötsönvaara,101649,63.14167,31.04438
2020,7,10,0:00,UTC,8.9,-1,10.9,,15.8,6.7,Pötsönvaara,101649,63.14167,31.04438
2020,7,11,0:00,UTC,23.6,-1,11.6,,15.6,7.7,Pötsönvaara,101649,63.14167,31.04438
2020,7,12,0:00,UTC,-1,-1,14.4,,20.4,8.9,Pötsönvaara,101649,63.14167,31.04438
2020,7,13,0:00,UTC,3.9,-1,13.2,,16.5,10.2,Pötsönvaara,101649,63.14167,31.04438
2020,7,14,0:00,UTC,-1,-1,12.1,,16.3,8.2,Pötsönvaara,101649,63.14167,31.04438
2020,7,15,0:00,UTC,-1,-1,14,,18.9,9,Pötsönvaara,101649,63.14167,31.04438
2020,7,16,0:00,UTC,-1,-1,14.4,,20.3,8.8,Pötsönvaara,101649,63.14167,31.04438
2020,7,17,0:00,UTC,0.3,-1,15.7,,22.2,7.1,Pötsönvaara,101649,63.14167,31.04438
2020,7,18,0:00,UTC,-1,-1,19.5,,25.2,12.5,Pötsönvaara,101649,63.14167,31.04438
2020,7,19,0:00,UTC,-1,-1,21.1,,26,15.2,Pötsönvaara,101649,63.14167,31.04438
2020,7,20,0:00,UTC,-1,-1,19.9,,25.1,17.7,Pötsönvaara,101649,63.14167,31.04438
2020,7,21,0:00,UTC,2.8,-1,19.3,,24,15.4,Pötsönvaara,101649,63.14167,31.04438
2020,7,22,0:00,UTC,24.2,-1,15.7,,18.7,14.7,Pötsönvaara,101649,63.14167,31.04438
2020,7,23,0:00,UTC,6.4,-1,13.2,,16,12.5,Pötsönvaara,101649,63.14167,31.04438
2020,7,24,0:00,UTC,-1,-1,12.8,,18,10.3,Pötsönvaara,101649,63.14167,31.04438
2020,7,25,0:00,UTC,7.1,-1,13.3,,17,7.8,Pötsönvaara,101649,63.14167,31.04438
2020,7,26,0:00,UTC,-1,-1,15.6,,19.7,12.3,Pötsönvaara,101649,63.14167,31.04438
2020,7,27,0:00,UTC,-1,-1,17.6,,23,11.3,Pötsönvaara,101649,63.14167,31.04438
2020,7,28,0:00,UTC,8.4,-1,19,,23,13.4,Pötsönvaara,101649,63.14167,31.04438
2020,7,29,0:00,UTC,13.3,-1,16.1,,19.2,14.8,Pötsönvaara,101649,63.14167,31.04438
2020,7,30,0:00,UTC,28.1,-1,13.3,,16.3,12.6,Pötsönvaara,101649,63.14167,31.04438
2020,7,31,0:00,UTC,-1,-1,12,,14.8,10.6,Pötsönvaara,101649,63.14167,31.04438
2020,8,1,0:00,UTC,1.7,-1,12.8,,16.6,8.5,Pötsönvaara,101649,63.14167,31.04438
2020,8,2,0:00,UTC,4.4,-1,12.9,,18.2,9.5,Pötsönvaara,101649,63.14167,31.04438
2020,8,3,0:00,UTC,1.3,-1,14.1,,19.5,10.3,Pötsönvaara,101649,63.14167,31.04438
2020,8,4,0:00,UTC,13.7,-1,16.1,,20.7,13,Pötsönvaara,101649,63.14167,31.04438
2020,8,5,0:00,UTC,8.2,-1,14.8,,18.8,13.4,Pötsönvaara,101649,63.14167,31.04438
2020,8,6,0:00,UTC,0.1,-1,14.4,,17.2,10.8,Pötsönvaara,101649,63.14167,31.04438
2020,8,7,0:00,UTC,0.1,-1,16.5,,21.1,13.1,Pötsönvaara,101649,63.14167,31.04438
2020,8,8,0:00,UTC,-1,-1,18.3,,23.6,13.9,Pötsönvaara,101649,63.14167,31.04438
2020,8,9,0:00,UTC,-1,-1,18.4,,24.9,14.6,Pötsönvaara,101649,63.14167,31.04438
2020,8,10,0:00,UTC,0.3,-1,11.8,,17.8,10.3,Pötsönvaara,101649,63.14167,31.04438
2020,8,11,0:00,UTC,-1,-1,10.9,,13.4,9,Pötsönvaara,101649,63.14167,31.04438
2020,8,12,0:00,UTC,-1,-1,10.7,,12.9,8.5,Pötsönvaara,101649,63.14167,31.04438
2020,8,13,0:00,UTC,0.8,-1,12.6,,17.6,7.7,Pötsönvaara,101649,63.14167,31.04438
2020,8,14,0:00,UTC,7.5,-1,13.1,,17.2,10.8,Pötsönvaara,101649,63.14167,31.04438
2020,8,15,0:00,UTC,-1,-1,15.7,,20,11.9,Pötsönvaara,101649,63.14167,31.04438
2020,8,16,0:00,UTC,-1,-1,13.9,,17.4,11.9,Pötsönvaara,101649,63.14167,31.04438
2020,8,17,0:00,UTC,-1,-1,10,,15.4,5,Pötsönvaara,101649,63.14167,31.04438
2020,8,18,0:00,UTC,-1,-1,11.2,,17.5,5.1,Pötsönvaara,101649,63.14167,31.04438
2020,8,19,0:00,UTC,-1,-1,15,,21,11,Pötsönvaara,101649,63.14167,31.04438
2020,8,20,0:00,UTC,0.7,-1,14.9,,21.2,9.6,Pötsönvaara,101649,63.14167,31.04438
2020,8,21,0:00,UTC,-1,-1,16.4,,23,10.6,Pötsönvaara,101649,63.14167,31.04438
2020,8,22,0:00,UTC,19.4,-1,16,,21.4,10.6,Pötsönvaara,101649,63.14167,31.04438
2020,8,23,0:00,UTC,0.7,-1,15.3,,20.4,13.6,Pötsönvaara,101649,63.14167,31.04438
2020,8,24,0:00,UTC,0.4,-1,14,,19.3,11.4,Pötsönvaara,101649,63.14167,31.04438
2020,8,25,0:00,UTC,9.1,-1,11.4,,16.1,7.6,Pötsönvaara,101649,63.14167,31.04438
2020,8,26,0:00,UTC,1.6,-1,11.2,,15.1,9.1,Pötsönvaara,101649,63.14167,31.04438
2020,8,27,0:00,UTC,0.3,-1,9.3,,14.9,4.7,Pötsönvaara,101649,63.14167,31.04438
2020,8,28,0:00,UTC,-1,-1,11.2,,15.5,6.8,Pötsönvaara,101649,63.14167,31.04438
2020,8,29,0:00,UTC,-1,-1,11.5,,16.1,8.2,Pötsönvaara,101649,63.14167,31.04438
2020,8,30,0:00,UTC,-1,-1,10.7,,15.8,6.9,Pötsönvaara,101649,63.14167,31.04438
2020,8,31,0:00,UTC,-1,-1,10.3,,14,8.4,Pötsönvaara,101649,63.14167,31.04438
2020,9,1,0:00,UTC,-1,-1,10,,15.1,6.3,Pötsönvaara,101649,63.14167,31.04438
2020,9,2,0:00,UTC,-1,-1,10.2,,15.9,4.8,Pötsönvaara,101649,63.14167,31.04438
2020,9,3,0:00,UTC,0.1,-1,13,,18.8,7,Pötsönvaara,101649,63.14167,31.04438
2020,9,4,0:00,UTC,0.3,-1,14.5,,18.7,12.5,Pötsönvaara,101649,63.14167,31.04438
2020,9,5,0:00,UTC,6.8,-1,13.5,,16.3,11.4,Pötsönvaara,101649,63.14167,31.04438
2020,9,6,0:00,UTC,-1,-1,12,,15.8,10.3,Pötsönvaara,101649,63.14167,31.04438
2020,9,7,0:00,UTC,1.9,-1,10.7,,15,7.7,Pötsönvaara,101649,63.14167,31.04438
2020,9,8,0:00,UTC,1.2,-1,9.7,,15.3,6.2,Pötsönvaara,101649,63.14167,31.04438
2020,9,9,0:00,UTC,11.2,-1,10.1,,14.3,7.9,Pötsönvaara,101649,63.14167,31.04438
2020,9,10,0:00,UTC,15.1,-1,9.3,,12.4,7.5,Pötsönvaara,101649,63.14167,31.04438
2020,9,11,0:00,UTC,0.3,-1,8.4,,12.1,6.5,Pötsönvaara,101649,63.14167,31.04438
2020,9,12,0:00,UTC,17.6,-1,8.2,,11.1,3.2,Pötsönvaara,101649,63.14167,31.04438
2020,9,13,0:00,UTC,3.3,-1,9.4,,11.1,8.2,Pötsönvaara,101649,63.14167,31.04438
2020,9,14,0:00,UTC,-1,-1,8.8,,12.5,5.8,Pötsönvaara,101649,63.14167,31.04438
2020,9,15,0:00,UTC,-1,-1,8,,12.6,5.2,Pötsönvaara,101649,63.14167,31.04438
2020,9,16,0:00,UTC,26.3,-1,6.3,,8,3.9,Pötsönvaara,101649,63.14167,31.04438
2020,9,17,0:00,UTC,12.5,-1,6.2,,8.8,4.1,Pötsönvaara,101649,63.14167,31.04438
2020,9,18,0:00,UTC,0.2,-1,6.1,,8.7,3.9,Pötsönvaara,101649,63.14167,31.04438
2020,9,19,0:00,UTC,-1,-1,6.9,,11,4.6,Pötsönvaara,101649,63.14167,31.04438
2020,9,20,0:00,UTC,2.3,-1,5.5,,9.5,0.3,Pötsönvaara,101649,63.14167,31.04438
2020,9,21,0:00,UTC,3.2,-1,7.4,,9.7,3.8,Pötsönvaara,101649,63.14167,31.04438
2020,9,22,0:00,UTC,-1,-1,8.7,,11,6.3,Pötsönvaara,101649,63.14167,31.04438
2020,9,23,0:00,UTC,-1,-1,7.9,,11.9,3.8,Pötsönvaara,101649,63.14167,31.04438
2020,9,24,0:00,UTC,-1,-1,12.1,,16.2,7.5,Pötsönvaara,101649,63.14167,31.04438
2020,9,25,0:00,UTC,-1,-1,12.5,,16.6,9,Pötsönvaara,101649,63.14167,31.04438
2020,9,26,0:00,UTC,-1,-1,12.7,,19,8.5,Pötsönvaara,101649,63.14167,31.04438
2020,9,27,0:00,UTC,-1,-1,12.7,,18.6,8.7,Pötsönvaara,101649,63.14167,31.04438
2020,9,28,0:00,UTC,-1,-1,11,,16.7,7.9,Pötsönvaara,101649,63.14167,31.04438
2020,9,29,0:00,UTC,-1,-1,8.5,,13.9,4.7,Pötsönvaara,101649,63.14167,31.04438
2020,9,30,0:00,UTC,0.1,-1,9.4,,11,6.4,Pötsönvaara,101649,63.14167,31.04438
2020,10,1,0:00,UTC,-1,-1,9.3,,13.6,7.1,Pötsönvaara,101649,63.14167,31.04438
2020,10,2,0:00,UTC,-1,-1,9,,14,6.2,Pötsönvaara,101649,63.14167,31.04438
2020,10,3,0:00,UTC,-1,-1,8.2,,12.4,6.1,Pötsönvaara,101649,63.14167,31.04438
2020,10,4,0:00,UTC,2.3,-1,9,,11.9,6.3,Pötsönvaara,101649,63.14167,31.04438
2020,10,5,0:00,UTC,1.6,-1,9.9,,10.7,8.7,Pötsönvaara,101649,63.14167,31.04438
2020,10,6,0:00,UTC,9.9,-1,10.1,,11.4,8.4,Pötsönvaara,101649,63.14167,31.04438
2020,10,7,0:00,UTC,-1,-1,10.7,,12.1,10.1,Pötsönvaara,101649,63.14167,31.04438
2020,10,8,0:00,UTC,0.3,-1,10.1,,11.5,7.9,Pötsönvaara,101649,63.14167,31.04438
2020,10,9,0:00,UTC,2.2,-1,10.1,,12,8.8,Pötsönvaara,101649,63.14167,31.04438
2020,10,10,0:00,UTC,-1,-1,8.7,,9.8,7.9,Pötsönvaara,101649,63.14167,31.04438
2020,10,11,0:00,UTC,5.9,-1,7,,8.8,4.8,Pötsönvaara,101649,63.14167,31.04438
2020,10,12,0:00,UTC,11.4,-1,7.8,,9.2,6.5,Pötsönvaara,101649,63.14167,31.04438
2020,10,13,0:00,UTC,6.9,-1,5.8,,7.3,5.3,Pötsönvaara,101649,63.14167,31.04438
2020,10,14,0:00,UTC,0.1,-1,3.8,,6.3,2.8,Pötsönvaara,101649,63.14167,31.04438
2020,10,15,0:00,UTC,0.5,-1,0.7,,3.6,-0.5,Pötsönvaara,101649,63.14167,31.04438
2020,10,16,0:00,UTC,0.2,-1,-0.8,,0.9,-1.7,Pötsönvaara,101649,63.14167,31.04438
2020,10,17,0:00,UTC,2.2,-1,2.8,,4.4,-1.9,Pötsönvaara,101649,63.14167,31.04438
2020,10,18,0:00,UTC,6,-1,2.1,,4.4,-0.9,Pötsönvaara,101649,63.14167,31.04438
2020,10,19,0:00,UTC,4.3,8,-0.6,,0.2,-1.2,Pötsönvaara,101649,63.14167,31.04438
2020,10,20,0:00,UTC,0.7,9,-1.6,,-0.4,-2.6,Pötsönvaara,101649,63.14167,31.04438
2020,10,21,0:00,UTC,4.1,8,-3.4,,-2.4,-4.3,Pötsönvaara,101649,63.14167,31.04438
2020,10,22,0:00,UTC,10.5,11,-0.3,,0.7,-4.1,Pötsönvaara,101649,63.14167,31.04438
2020,10,23,0:00,UTC,2.8,4,0.5,,2.9,-1,Pötsönvaara,101649,63.14167,31.04438
2020,10,24,0:00,UTC,0.8,3,-0.2,,0.7,-1.9,Pötsönvaara,101649,63.14167,31.04438
2020,10,25,0:00,UTC,-1,-1,0.2,,1.6,-0.3,Pötsönvaara,101649,63.14167,31.04438
2020,10,26,0:00,UTC,6.9,3,3.8,,6.6,0.8,Pötsönvaara,101649,63.14167,31.04438
2020,10,27,0:00,UTC,13.8,-1,7.8,,8.6,6.7,Pötsönvaara,101649,63.14167,31.04438
2020,10,28,0:00,UTC,5.3,-1,7.1,,9.1,5.5,Pötsönvaara,101649,63.14167,31.04438
2020,10,29,0:00,UTC,-1,-1,6.9,,7.5,6,Pötsönvaara,101649,63.14167,31.04438
2020,10,30,0:00,UTC,1.1,-1,4.3,,7.5,0.6,Pötsönvaara,101649,63.14167,31.04438
2020,10,31,0:00,UTC,0.1,-1,-2.9,,0.5,-3.7,Pötsönvaara,101649,63.14167,31.04438
2020,11,1,0:00,UTC,-1,-1,-0.6,,1.5,-4.3,Pötsönvaara,101649,63.14167,31.04438
2020,11,2,0:00,UTC,12,-1,1.5,,3.1,0.1,Pötsönvaara,101649,63.14167,31.04438
2020,11,3,0:00,UTC,5.2,-1,6.7,,8.7,4.5,Pötsönvaara,101649,63.14167,31.04438
2020,11,4,0:00,UTC,-1,-1,5.1,,6.9,4,Pötsönvaara,101649,63.14167,31.04438
2020,11,5,0:00,UTC,4.3,-1,3.7,,4.4,2.8,Pötsönvaara,101649,63.14167,31.04438
2020,11,6,0:00,UTC,-1,-1,4,,4.5,2.5,Pötsönvaara,101649,63.14167,31.04438
2020,11,7,0:00,UTC,0.1,-1,5.5,,8,3,Pötsönvaara,101649,63.14167,31.04438
2020,11,8,0:00,UTC,-1,-1,-0.5,,7.1,-1.6,Pötsönvaara,101649,63.14167,31.04438
2020,11,9,0:00,UTC,0.5,-1,-0.2,,2.6,-3,Pötsönvaara,101649,63.14167,31.04438
2020,11,10,0:00,UTC,-1,-1,-3.9,,0.8,-4.9,Pötsönvaara,101649,63.14167,31.04438
2020,11,11,0:00,UTC,-1,-1,-3.6,,-1.7,-6.2,Pötsönvaara,101649,63.14167,31.04438
2020,11,12,0:00,UTC,0.2,-1,-0.5,,0.6,-3.3,Pötsönvaara,101649,63.14167,31.04438
2020,11,13,0:00,UTC,-1,-1,1.3,,2.6,0.5,Pötsönvaara,101649,63.14167,31.04438
2020,11,14,0:00,UTC,0.1,-1,-0.5,,0.6,-1.6,Pötsönvaara,101649,63.14167,31.04438
2020,11,15,0:00,UTC,0.1,-1,-0.8,,-0.1,-3,Pötsönvaara,101649,63.14167,31.04438
2020,11,16,0:00,UTC,-1,-1,-0.1,,0.5,-0.9,Pötsönvaara,101649,63.14167,31.04438
2020,11,17,0:00,UTC,7.5,-1,0.3,,1.3,-0.3,Pötsönvaara,101649,63.14167,31.04438
2020,11,18,0:00,UTC,10.8,5,1.2,,2.8,-0.3,Pötsönvaara,101649,63.14167,31.04438
2020,11,19,0:00,UTC,1.2,-1,5.9,,8.4,2.5,Pötsönvaara,101649,63.14167,31.04438
2020,11,20,0:00,UTC,0.9,-1,-2,,4.7,-3.3,Pötsönvaara,101649,63.14167,31.04438
2020,11,21,0:00,UTC,11.4,-1,-2.9,,-1.6,-4.8,Pötsönvaara,101649,63.14167,31.04438
2020,11,22,0:00,UTC,1.9,14,0.4,,1.2,-1.5,Pötsönvaara,101649,63.14167,31.04438
2020,11,23,0:00,UTC,3.4,6,1.1,,1.7,0.5,Pötsönvaara,101649,63.14167,31.04438
2020,11,24,0:00,UTC,0.1,2,-1,,0.9,-0.9,Pötsönvaara,101649,63.14167,31.04438
2020,11,25,0:00,UTC,7.9,3,-5.6,,-0.9,-7.1,Pötsönvaara,101649,63.14167,31.04438
2020,11,26,0:00,UTC,1.8,10,-0.7,,0.8,-5.9,Pötsönvaara,101649,63.14167,31.04438
2020,11,27,0:00,UTC,0.4,12,-1.2,,0,-1.9,Pötsönvaara,101649,63.14167,31.04438
2020,11,28,0:00,UTC,-1,12,-2.9,,-1.8,-3.3,Pötsönvaara,101649,63.14167,31.04438
2020,11,29,0:00,UTC,-1,11,-4.9,,-3,-5.8,Pötsönvaara,101649,63.14167,31.04438
2020,11,30,0:00,UTC,1.1,10,-2.7,,-0.6,-5.6,Pötsönvaara,101649,63.14167,31.04438
2020,12,1,0:00,UTC,4.1,12,-2.3,,-0.3,-5.1,Pötsönvaara,101649,63.14167,31.04438
2020,12,2,0:00,UTC,0.4,15,-1.6,,0,-2.6,Pötsönvaara,101649,63.14167,31.04438
2020,12,3,0:00,UTC,1.3,16,-2.7,,0,-3.1,Pötsönvaara,101649,63.14167,31.04438
2020,12,4,0:00,UTC,0.2,17,-3.2,,-2.6,-3.6,Pötsönvaara,101649,63.14167,31.04438
2020,12,5,0:00,UTC,0.1,16,-1.2,,0.1,-3.5,Pötsönvaara,101649,63.14167,31.04438
2020,12,6,0:00,UTC,0.1,15,0.2,,0.4,0,Pötsönvaara,101649,63.14167,31.04438
2020,12,7,0:00,UTC,-1,14,-2.6,,0.3,-5.8,Pötsönvaara,101649,63.14167,31.04438
2020,12,8,0:00,UTC,-1,14,-7.4,,-3.8,-8.7,Pötsönvaara,101649,63.14167,31.04438
2020,12,9,0:00,UTC,-1,14,-6.4,,-4.3,-8.3,Pötsönvaara,101649,63.14167,31.04438
2020,12,10,0:00,UTC,-1,14,-7.5,,-5.4,-10.1,Pötsönvaara,101649,63.14167,31.04438
2020,12,11,0:00,UTC,-1,14,-8.7,,-5.3,-12.5,Pötsönvaara,101649,63.14167,31.04438
2020,12,12,0:00,UTC,1.4,14,-3.9,,-0.9,-10.5,Pötsönvaara,101649,63.14167,31.04438
2020,12,13,0:00,UTC,0.1,14,-4.2,,-0.9,-6,Pötsönvaara,101649,63.14167,31.04438
2020,12,14,0:00,UTC,0.1,14,-5.3,,-4.8,-6.1,Pötsönvaara,101649,63.14167,31.04438
2020,12,15,0:00,UTC,-1,14,-5.9,,-4.8,-6.9,Pötsönvaara,101649,63.14167,31.04438
2020,12,16,0:00,UTC,9.8,15,-1.7,,-1.1,-4.7,Pötsönvaara,101649,63.14167,31.04438
2020,12,17,0:00,UTC,-1,26,-5.9,,-1.6,-9.6,Pötsönvaara,101649,63.14167,31.04438
2020,12,18,0:00,UTC,-1,25,-10.9,,-7.4,-14,Pötsönvaara,101649,63.14167,31.04438
2020,12,19,0:00,UTC,2.2,24,-4.5,,-2.9,-7.4,Pötsönvaara,101649,63.14167,31.04438
2020,12,20,0:00,UTC,1,23,0.6,,1.7,-2.8,Pötsönvaara,101649,63.14167,31.04438
2020,12,21,0:00,UTC,8.7,18,1.1,,2.3,-0.2,Pötsönvaara,101649,63.14167,31.04438
2020,12,22,0:00,UTC,0.1,23,0.5,,1.3,-0.4,Pötsönvaara,101649,63.14167,31.04438
2020,12,23,0:00,UTC,5.7,19,-1.4,,1.1,-3.3,Pötsönvaara,101649,63.14167,31.04438
2020,12,24,0:00,UTC,0.6,22,-2.8,,-1.7,-3.9,Pötsönvaara,101649,63.14167,31.04438
2020,12,25,0:00,UTC,0.1,23,-4,,-1,-6.7,Pötsönvaara,101649,63.14167,31.04438
2020,12,26,0:00,UTC,-1,23,-8.4,,-6.7,-9.6,Pötsönvaara,101649,63.14167,31.04438
2020,12,27,0:00,UTC,-1,22,-8.1,,-5.6,-10.7,Pötsönvaara,101649,63.14167,31.04438
2020,12,28,0:00,UTC,-1,22,-5.7,,-4.1,-7.1,Pötsönvaara,101649,63.14167,31.04438
2020,12,29,0:00,UTC,0.5,22,-7.3,,-6.6,-8.2,Pötsönvaara,101649,63.14167,31.04438
2020,12,30,0:00,UTC,1.1,22,-4.1,,-1.3,-7.6,Pötsönvaara,101649,63.14167,31.04438
2020,12,31,0:00,UTC,7.1,23,-1.7,,-0.1,-3,Pötsönvaara,101649,63.14167,31.04438
